酒名,酒廠,url,年分,產地,酒精度,照片url,內容,評論,價錢
"Ben Nevis 23 Years Old Batch 10 (48%, That Boutique-Y Whisky Company, 558 Bottles,  2019)", Ben Nevis distillery,https://thewhiskyphiles.com/2019/12/13/ben-nevis-23-years-old-batch-10/, 23 Years Old,Scotch, 48%,https://thewhiskyphiles.files.wordpress.com/2019/12/ben-nevis-23-year-old-that-boutiquey-whisky-company-whisky.jpg,"We’ve all done it. We’ve all impressed our friends by saying “I’m going to climb Ben Nevis!” and then actually just gone and had a look at the Ben Nevis distillery, which sits right beside the mountain. Interesting to note that back in the 1800s, Ben Nevis was actually two distilleries which eventually merged into one in the early twentieth century.Now, if you take a look at the label of our Ben Nevis, you’ll see a chap atop Ben Nevis (mountain), looking at Ben Nevis (distillery), drinking Ben Nevis (whisky) and holding Ben Nevis (bottle), which features the scene again on its label. It’s like one of those eternal loop thought experiments, or like that picture that could be a duck or a rabbit. Kind of.Official tasting notes:Nose: Caramelised pineapple, dried citrus peel and a hint of old coins initially, then Carnation Caramel, coffee icing, smoked meats and a little cheese.Palate: Rounded and quite chewy, with butterscotch, hazelnut cream and a sparkle of oak spice. There are tropical fruits and a little dark chocolate bitterness amongst some classic Ben Nevis funk – pastrami and engine oil this time – underneath.Finish: Boiled citrus sweets, gingersnaps and cough syrup.","Door #13 in That Boutique-Y Whisky Company’s 2019 Advent Calendar is this 23 year old single malt hailing from Ben Nevis distillery.This post was sponsored by That Boutique-Y Whisky Company by provision of their 2019 Advent Calendar.My tasting notes:Appearance: Dark orange/amber gold (13/20), medium-fine droplets and tapered legs.Nose: Richly toffee’d dram with heather honey, baked apples and dried orange slices, eludes to spices, dried fruits, sticky marmalade, coffee, malty barley and buttery flapjacks.Taste: Rich and full bodied, woody sugars, dried fruits, vanilla cream, ginger and orange marmalade, sappy and resinous woody oak, raisin and cherry, toffee, cocoa, roasted nuts and carnauba wax.Finish: Long, drying, sugar coated nuts, resinous.", £169.95 available from Master of Malt
"Longmorn 10 Years Old Batch 3 (48.3%, That Boutique-Y Whisky Company, 1793 Bottles,  2019)", Longmorn distillery,https://thewhiskyphiles.com/2019/12/12/longmorn-10-years-old-batch-3-48-3-that-boutique-y-whisky-company-1793-bottles-2019/, 10 years Old,Scotch, 48.3%,https://thewhiskyphiles.files.wordpress.com/2019/12/longmorn-that-boutiquey-whisky-company-whisky.jpg,"Back in 1894, the Longmorn distillery was founded in Speyside. Four years later, the founder John Duff founded a second distillery a couple hundred metres from Longmorn, called Longmorn 2: Electric Boogaloo (maybe not that last part, but it was called Longmorn 2 until it became BenRiach). The two distilleries worked together, and eventually had a private railroad built between them to transport barley, peat and other sundries. In fact, if you visit Longmorn today, you’ll find a steam engine in the distillery – a sneak peek of which you can see on our Longmorn label.Official tasting notes:Nose: Sponge cake with honey and strawberry jam initially, then a bit of floral barley and toasted oats. A hint of orchard fruit and wood spice underneath.Palate: Baking spice, toffee and dark fruits, with some minty herbal notes, orange zest and drying oak.Finish: Black pepper heat develops alongside white grapes and shortbread.","Door #12 in That Boutique-Y Whisky Company’s 2019 Advent Calendar is this 10 year old single malt hailing from Longmorn distillery in Speyside.This post was sponsored by That Boutique-Y Whisky Company by provision of their 2019 Advent Calendar.My tasting notes:Appearance: Light refractive gold (6/20), medium tears and slow-forming medium legs.Nose: Sweet honey, floral then fruit, apple, pear, strawberry, malty barley and porridge oats, milled barley flour, honey cakes.Taste: Toffee, caramel, golden syrup flapjacks, cinnamon and white pepper spices, strawberries coated in icing sugar and black pepper, oaty with more golden syrup and spices.Finish: Medium-long, dry spice followed by sweet honey.", £76.95 available from Master of Malt
"Speyburn 10 Years Old Batch 3 (49.5%, That Boutique-Y Whisky Company, 1540 Bottles,  2019)", Speyburn distillery,https://thewhiskyphiles.com/2019/12/11/speyburn-10-years-old-batch-3-that-boutique-y-whisky-company/, 10 years Old,Scotch, 49.5%,https://thewhiskyphiles.files.wordpress.com/2019/12/speyburn-that-boutiquey-whisky-company-whisky.jpg,"Behold, the third batch of Speyburn single malt bottled by That Boutique-y Whisky Company, a whisky bursting with “supersplendiferousness” – as the label suggests. The label also features a fish wearing a tweet jacket. We feel like that’s a fairly important feature. Anyway, after a decade of maturation, this whisky was bottled by the Boutique-y bunch at 49.5% ABV.Batch 3 is a release of 1,540 bottles.Official tasting notes:Nose: Melting butter on warm soda bread, soft toffee pennies, Conference pears and a little ginger, with touches of beeswax and citrus in the backdrop.Palate: White grape acidity, golden barley and salted caramel with dark chocolate, orchard fruits and a little minty herbal quality in support.Finish: Long and soft.","Door #11 in That Boutique-Y Whisky Company’s 2019 Advent Calendar is this 10 year old single malt hailing from Speyburn distillery in Speyside.This post was sponsored by That Boutique-Y Whisky Company by provision of their 2019 Advent Calendar.My tasting notes:Appearance: Light Sauternes gold (7/20), oily, medium-fine tears and tapered legs.Nose: Fruit and barley, a little spirity with some furniture polish on oak wood, buttery and coppery metallic, ginger root and waxy honeycomb, apples and lemons.Taste: Medium-bodied, salt and white pepper caramel, or salt & spice, orchard fruits, apple, pear, lemon citrus, softer white grapes, malty barley, honey/syrup and mint chocolate / after eight mints.Finish: Medium-long, barley sugars, lemon & lime.", £77.95 available from Master of Malt
"Strathclyde 31 Years Old Batch 4 (45%, That Boutique-Y Whisky Company, 2019)", Strathclyde distillery,https://thewhiskyphiles.com/2019/12/11/strathclyde-31-years-old-batch-4-that-boutique-y-whisky-company/, 31 years Old,Scotch, 45%,https://thewhiskyphiles.files.wordpress.com/2019/12/strathclyde-that-boutiquey-whisky-company-whisky-1.jpg,"Toasting or indeed charring the insides of casks changes the chemical composition of the wood. Some of you may wish to understand all the reactions that take place and the susbtances released or created and how they lead to yummy flavours in your whisky. For those less interested in the scientific explanation, suffice to say that “fire made it good”. Strathclyde grain whisky distillery is located in Glasgow, across the river from the People’s Palace and Winter Gardens.Official tasting notes (from 30yo Batch 1):Nose: Buttery vanilla, almond, coconut and caramel – or should that be hydroxymethylfurfural, vanillin, furfural, cis-3-methyl-4-octanolide and 3-methylcyclopentane-1,2-dione?Palate: More caramel, plenty of nutmeg, blondies and touches of raspberry cookie.Finish: Creamy marzipan.","Door #10 in That Boutique-Y Whisky Company’s 2019 Advent Calendar is this 31 year old single grain hailing from Strathclyde distillery in Glasgow.This post was sponsored by That Boutique-Y Whisky Company by provision of their 2019 Advent Calendar.My tasting notes:Appearance: Amber gold (8/20), quick, large tears and medium-fine legs.Nose: Fresh vanilla pods, hints of citrus lime and lemon, woody oak, sweet and cloying honey and golden syrup, fried bananas and pineapples in syrup.Taste: Sweet, dried banana chips, honey, vanilla custard, toasty oak, a little lemon tart, buttery shortcrust pastry, white chocolate buttons or jazzies.Finish: Medium, vanilla custard, white chocolate and lemon zest.", null
"The GlenDronach Traditionally Peated (48%, OB, 2019)", GlenDronach distillery,https://thewhiskyphiles.com/2019/12/11/the-glendronach-traditionally-peated/, null,Scotch, 48%,https://thewhiskyphiles.files.wordpress.com/2019/11/p128-gd-trad-peated-bottle-infront.jpg?w=1200,"The GlenDronach Distillery is pleased to announce the release of The GlenDronach Traditionally Peated; a rare peated expression of the Highland Single Malt, which is most well-known for its unpeated sherry cask maturation style.At the time the distillery was founded by James Allardice in 1826, it was traditional practice in the Highlands to burn peat in the kiln towards the end of the barley malting, creating a rich and warm, earthy smoke. Master Blender Dr. Rachel Barrie has crafted The GlenDronach Traditionally Peated from a marriage of the finest Pedro Ximénez, Oloroso sherry and port casks, using the same principles laid down almost two hundred years ago.Interwoven with robust Highland character, The GlenDronach Traditionally Peated is peated to those same traditional levels and has all of the richly-sherried, fullbodied character of The GlenDronach.Master Blender, Dr. Rachel Barrie said: “The GlenDronach Traditionally Peated offers connoisseurs a rare opportunity to explore the distillery’s rich depths of sherry cask maturation, whilst paying homage to the robust peat-smoked earthy character of the early 19th century, that James Allardice himself would likely have enjoyed. This wonderfully complex Single Malt presents notes of Highland toffee, dark honey and coal-smoked barley. Burnt orange and treacle glide over the palate, on a base of cloves and smoked bramble. Liquorice and dark fruits linger and intensify into the rich and earthy finish.”This rare peated expression is bottled at 48% ABV and as is the case for all The GlenDronach expressions, is non-chill filtered and absorbs colour naturally over time from the Spanish oak in which it resides. It will be available to buy from specialist retailers worldwide from November 2019.Official tasting notes:Appearance: Vivid harvest gold.Nose: Highland toffee and treacle meld with dark honey and coal smoked barley.Taste: Sip burnt orange and treacle on a base of cloves and smoked bramble.Finish: Savour liquorice and dark fruit into the lingering rich, earthy finish.","Another peated expression from GlenDronach but this is peated to “traditional” levels? The Peated and Peated Port Wood expression aside what I presume from this is that this is constructed entirely from a peated parcel of whisky whereas previous peaty expression may have also used some un-peated GlenDronach maturing stock perhaps?This post was sponsored by The GlenDronach by provision of a sample of this product.My tasting notes:Appearance: Dark amber / orange gold (11/20), medium droplet tears and long, thin legs.Nose: Sweet honey and golden syrup, malted barley and fruity then dry peat smoke drifts in, wood smoke, honey roast cashews and honey bbq ribs.Taste: That great combination of sweet and smoked, peat smoked dried fruit and nut, apple and blackberry, woody rosemary skewers, maple smoked bacon, candied orange peel and chocolate covered treacle toffeeFinish: Long, sweet, nutty, honey and smoke", £51
"The GlenDronach Cask Strength Batch 8 (61%, OB, 2019)", GlenDronach distillery,https://thewhiskyphiles.com/2019/12/11/the-glendronach-cask-strength-batch-8/, null,Scotch, 61%,https://thewhiskyphiles.files.wordpress.com/2019/12/gd-batch-8-infront.jpg,"The GlenDronach distillery is pleased to announce the eighth release of its Cask Strength Highland Single Malt Scotch Whisky, matured for ten years in Pedro Ximénez and Oloroso sherry casks from Andalucía. This expression offers connoisseurs a deeper insight into the distillery’s signature profile, by bottling the whisky at its natural strength of 61%, to bring the full depth of maturation in Spanish oak casks.With each unique cask strength release, Master Blender Dr. Rachel Barrie selects the perfect marriage of sherry casks before bottling at cask strength and without chill filtration, as was the custom when The GlenDronach distillery was established in 1826. As with all of The GlenDronach expressions, the rich natural colour is drawn from the Spanish oak in which it rests.Master Blender, Dr. Rachel Barrie said:“The GlenDronach Cask Strength Batch 8 is incredibly rich and full-bodied, the result of years of slow maturation in Pedro Ximénez puncheons, quarter casks and Oloroso sherry butts. Casks were individually selected, combined and bottled at natural cask strength to deliver maximum character and depth. Sip layers of sherry cask matured character unfolding slowly over time; from mocha, dark chocolate and caramel espresso to cherry cake layered with sultana and plum; the depth of character is boundless. The texture is like sipping velvet with a burst of sumptuous fruits, warm spices and intense dark chocolate which crescendos into The GlenDronach’s signature long and richly satisfying finish. I hope the most discerning palates will sip, savour and appreciate the full-bodied character of Cask Strength Batch 8.”Official tasting notes:Appearance: Deep tawny gold.Nose: Sandalwood, oak balsam and rich aromatic columbian coffee with dark manuka honey, cocoa and brazil nut.Palate: Like sipping velvet with mocha, caramel macchiato and cherry chocolate cake, layered with dates, plum skin and sultana.Finish: Savour the exceedingly long finish of espresso coffee and cocoa with traces of liquorice and cherry tobacco","The latest Batch No. 8 of GlenDronach’s cask strength edition, launched in 2019 and coming in at 61% ABV – the highest ABv so far in this range. Perhaps it is because of the high regard of The Glendronach’s core range and superb single cask releases this Cask Strength edition is seemingly overlooked. Compare it to Aberlour’s eponymous A’Bunadh expression and this GlenDronach offers huge ABV and sherry-cask influence at a significantly lower price! Perhaps it is the relative newness – this being only Batch 8 from GlenDronach compared to the 60+ batches of A’Bunadh but represents a great value for money alternative. This is the third I have tried from GlenDronach and all have been equally impressive – this looks to be a range with great continuity of quality.This post was sponsored by The GlenDronach by provision of a sample of this product.Previous editionsThe GlenDronach Cask Strength Batch 1 (54.8%) 2012The GlenDronach Cask Strength Batch 2 (55.2%) 2013The GlenDronach Cask Strength Batch 3 (54.9%) 2013The GlenDronach Cask Strength Batch 4 (54.7%) 2014The GlenDronach Cask Strength Batch 5 (55.3%) 2015The GlenDronach Cask Strength Batch 6 (56.1%) 2016The GlenDronach Cask Strength Batch 7 (57.9%) 2018My tasting notes:Appearance: Dark gold (11/20), quick, medium tears and medium legs.Nose: Sweet, candyfloss, apples, apple pie and cinnamon, new leather, fresh and jammy forest fruits, berries, dates, figs, cocoa powder and coffee.Taste: Full-bodied, warming, spiced dried fruit, apple strudel, spirity, caramel latte, fig jam, date, cherry lips sweeties and dark chocolate.Finish: Long, well-spiced Christmas cake and mixed nuts", £62.95 available from The Whisky Exchange
"Blended Whisky #2 22 Years Old Batch 3 (41.8%, That Boutique-Y Whisky Company, 1650 Bottles, 2019)", undisclosed,https://thewhiskyphiles.com/2019/12/09/blended-whisky-2-22-years-old-batch-3-that-boutique-y-whisky-company/, 22 years Old,Scotch, 41.8%,https://thewhiskyphiles.files.wordpress.com/2019/12/blended-whisky-2-that-boutiquey-whisky-company-whisky.jpg,"Do you like metaphors as well as whisky? What about whisky with metaphors on the dang label?! Well that’s exactly what we’ve got here from That Boutique-y Whisky Company! Batch 3 of Blended Whisky #2 is 22 years old and features a giant, soft planetoid on the label, giving you a hint towards the flavour profile…Batch 3 is a release of 1,650 bottles.Official tasting notes:Nose: Milk chocolate and fresh vanilla, joined by toasted barley later on.Palate: Slightly earthy at points, though mostly remains sweet with caramel and shortbread.Finish: Citrus peel, more chocolate and a touch of mint leaf.","Door #9 in That Boutique-Y Whisky Company’s 2019 Advent Calendar is this 22 year old Blended Whisky #2 Batch 3.This post was sponsored by That Boutique-Y Whisky Company by provision of their 2019 Advent Calendar.My tasting notes:Appearance: Dark bronze (12/20), medium-large tears and medium legs.Nose: Fruit and nut bars, chocolate, raisin, hazelnut, plums, dried fruits, vanilla, Maltesers and chocolate caramel poppets.Taste: Caramel and fruit, dark chocolate sauce, treacle or sticky toffee sponge pudding, a little Christmas pudding and musty dunnage warehouseFinish: Medium, chocolate-coated caramels again.", £63.95 available from Master of Malt
"Blended Malt #1 18 Years Old Batch 3 (47.3%, That Boutique-Y Whisky Company, 1049 Bottles, 2019)", undisclosed,https://thewhiskyphiles.com/2019/12/09/blended-malt-1-18-years-old-batch-3-that-boutique-y-whisky-company/, 18 years Old,Scotch, 47.3%,https://thewhiskyphiles.files.wordpress.com/2019/12/blended-malt-1-18-year-old-that-boutiquey-whisky-company-whisky.jpg,"It’s another brilliant blended malt Scotch whisky from That Boutique-y Whisky Company! As you can see on the label, all those whisky fans are admiring the glory of the teaspoon, in reference to this being a “teaspooned whisky”. It’s made almost completely with malt whisky from one distillery, along with just a tiny bit of malt whisky from another distillery. This way it may no longer have which distillery it came from on the label, nor can it be sold as a single malt. However, they do then to be rather brilliant value for money, hence those rather charmed whisky lovers!Batch 3 is a release of 1,049 bottles.Official tasting notes:Nose: Rich with honey and poached pear, alongside a good helping of mature oak. Slowly but surely dried fruit and fresh peels take control of the nose.Palate: Honeycomb, milk chocolate, sultana, stem ginger and black pepper.Finish: Continued peppery malt, tempered by the return of the honeycomb and some floral air.","Door #8 in That Boutique-Y Whisky Company’s 2019 Advent Calendar is this 18 year old “Blended Malt” although it depicts on the label a teaspoon. Teaspooning is a common practice to prevent casks being sold/labelled as single malt, wherein a small volume or ‘teaspoon’ of malt from another (usually sister) distillery is added to the cask making it a blended malt.This post was sponsored by That Boutique-Y Whisky Company by provision of their 2019 Advent Calendar.My tasting notes:Appearance: Light yellow gold (5/20), medium tears and long, thin legs.Nose: Fresh and fruity, orchard fruits, apple, pear, floury cereal barley, apple compote and poached pears, honey, biscuit, grassy hay and oak wood.Taste: Peppery oak wood, crunchie bars, cinder toffee and honeycomb in milk chocolate, pear, apple, banana, sweet honey and golden syrup.Finish: Long, sweet and spice, chocolate.", £64.95 available from Master of Malt
"Royal Brackla 12 Years Old Batch 1 (47.9%, That Boutique-Y Whisky Company, 1472 Bottles, 2019)", Royal Brackla distillery,https://thewhiskyphiles.com/2019/12/09/royal-brackla-12-years-old-batch-1-that-boutique-y-whisky-company/, 12 years Old,Scotch, 47.9%,https://thewhiskyphiles.files.wordpress.com/2019/12/royal-brackla-that-boutiquey-whisky-company-whisky.jpg,"The very first bottling of Royal Brackla single malt from That Boutique-y Whisky Company is here! Of course, the label gives a nod to how the distillery received its Royal Warrant by featuring King William IV. But there’s more to it than that… The Brachyuran overlords will indeed be delighted with this one…Batch 1 is a release of 1,472 bottles.Official tasting notes:Nose: Pain au chocolat, lemon sponge and ripe apples. Then roasted chestnuts and dried grass as well as a little coconut and banana bread.Palate: Sharp and clean with lime rind, a little stony minerality and a green estery quality. Toffee and gently clinging syrupy fruits develop.Finish: Long and gentle.Overall: Give it some time and this dram will steal your heart.","Door #7 in That Boutique-Y Whisky Company’s 2019 Advent Calendar is this 12 year old expression from Royal Brackla distillery, the first to be bottled by them.This post was sponsored by That Boutique-Y Whisky Company by provision of their 2019 Advent Calendar.My tasting notes:Appearance: Bright champagne gold (4/20), quick, fine tears and long, thin legs.Nose: Musty, fruity apples and old oak, peach, nectarine, icing sugar, baked apple, lemon sponge cakes and banana and walnut loaf.Taste: Lemon drizzle icing, key lime pie, chestnut and hazelnut puree, coppery metallic and slightly mineralic/alkaline, white pepper and nutmeg spice, nutty, candied lime peel.Finish: Medium-short, lime, nut, spice.", £57.95 available from Master of Malt
"Blair Athol  8 Years Old 2009 Fidra (57.7%, Lockett Bros, Sherry Butt, 200 Bottles, 2017)", Blair Athol distillery,https://thewhiskyphiles.com/2019/12/06/blair-athol-8-years-old-2009-fidra-57-7-lockett-bros-sherry-butt-200-bottles-2017/, 8 Years Old,Scotch, 57.7%,https://thewhiskyphiles.files.wordpress.com/2019/12/lb-blair-athol-fidra70.jpg,Bottled as part of Locket Bros Cask Strength Island collection. This Blair Athol was distilled in 2009 and matured for 8 years in a single sherry butt before bottling by Carn Mor in 2017 at 57.7% ABV cask strength. 200 bottles available under Lockett Bros label.,"Available as 70, 20 and 5cl versions exclusively from Lockett Bros in North Berwick. This was from a wee 5cl (sub £10) I purchased as I was intrigued to try more from Blair Athol.My tasting notes:Appearance: Mid gold (7/20), fine tears and thin legs.Nose: Fresh lemon citrus, raisin, red fruits, red apple, green & malted barley, fresh and perfumed and a little floral, toffee apples and rosie apple sweeties.Taste: Spirity and vaporous, red fruits, raisin, red apple, a hint of blackcurrant cordial, black pepper and peppermint.Finish: Medium, sour and acidic with more blackcurrant cordial.", £60 from Lockett Bros
"Glen Marnoch Highland Single Malt Sherry Cask Finish (40%, Aldi, 2017)", undisclosed distillery,https://thewhiskyphiles.com/2019/12/06/glen-marnoch-highland-single-malt-sherry-cask-finish-40-aldi-2017/, null,Scotch, 40%,https://thewhiskyphiles.files.wordpress.com/2019/12/glen-marnoch-sherry-cask-finish.jpg,"This limited reserve triple pack of Highland Single Malt Scotch Whisky is a perfect gift for Whisky lovers. The Rum Cask Finish offers rich, malty aromas with a vanilla oak taste and subtle notes of caramelised fruits, whilst the crisp and clean Bourbon Cask Finish is beautifully mellow on the palate combining subtle spices and a fruity character. Rich and spicy with layers of sweet oak, a drop of water also helps release the flavours of Sherry Cask Finish.","Part of the Glen Marnoch gift pack Aldi released allowing a sample side-by-side of their Bourbon, Sherry or Rum cask finished Highland single malt range. I think this retailed around £7 and gave the perfect opportunity to have a wee sample before deciding on a full bottle of any of these at ~ £18-£20 for 70cl. For these releases the 12 year old age statement may have been dropped from the bottlings. I was hoping these are from the same parcel of whisky that has had differing finishing casks – but they could have been sourced from different distilleries – no guarantees here.My tasting notes:Appearance: Full gold (10/20), large tears and thick legs.Nose: Chocolate and icing sugar, sweet, milk chocolate, vanilla dusting, grassy straw, fruity stewed apples with cinnamon and raisins, apple strudel, fried plantain and toffee-chocs.Taste: A little more cyrstalline on the palate than the nose, ginger crystals, an old leather purse, vegetal, boiled cabbage, mint and other herbal leaves like wintergreen, mint choc chip ice cream.Finish: Medium-long, bitter, earthy, coffee grounds and menthol.", £20
"Glen Marnoch Highland Single Malt Bourbon Cask Finish (40%, Aldi, 2017)", undisclosed distillery,https://thewhiskyphiles.com/2019/12/06/glen-marnoch-highland-single-malt-bourbon-cask-finish-40-aldi-2017/, 12 Years Old,Scotch, 40%,https://thewhiskyphiles.files.wordpress.com/2019/12/glen-marnoch-bourbon-cask-finish.jpg,"This limited reserve triple pack of Highland Single Malt Scotch Whisky is a perfect gift for Whisky lovers. The Rum Cask Finish offers rich, malty aromas with a vanilla oak taste and subtle notes of caramelised fruits, whilst the crisp and clean Bourbon Cask Finish is beautifully mellow on the palate combining subtle spices and a fruity character. Rich and spicy with layers of sweet oak, a drop of water also helps release the flavours of Sherry Cask Finish.","Part of the Glen Marnoch gift pack Aldi released allowing a sample side-by-side of their Bourbon, Sherry or Rum cask finished Highland single malt range. I think this retailed around £7 and gave the perfect opportunity to have a wee sample before deciding on a full bottle of any of these at ~ £18-£20 for 70cl. For these releases the 12 year old age statement may have been dropped from the bottlings. Claimed as matured in a ‘whisky’ cask first then bourbon cask finished. This most likely means matured in a a refill bourbon cask and then finished in a fresh/1st fill bourbon cask?My tasting notes:Appearance: Full gold (10/20), large tears and thick legs.Nose: Sweet honey and coppery metallic, golden syrup, quite cloying, maple syrup, sharpness to metallic quality like brass pennies or iron/blood, fruity, apple, pear, orange, saopy sandalwood and malty cereal barley, toffee and butterscotch.Taste: Thin, sharp and citric and a touch spicy, malty and syrupy, vanilla, butterscotch, toffee, caramel, soapiness – sandalwood, cinnamon and pepper spice, oily in texture and slightly waxy, apple, pear and peach. Hints of chocolate or white chocolate later on the nose and palate.Finish: Short, spiced and drying, almost tannic wood, pepper and nutmeg, vanilla, tarragon and aniseed.", £20
"Blair Athol 21 Years Old Batch 5 (51.5%, That Boutique-Y Whisky Company, 2019)", Blair Athol distillery,https://thewhiskyphiles.com/2019/12/05/blair-athol-21-years-old-batch-5/, 21 years Old,Scotch, 51.5%,https://thewhiskyphiles.files.wordpress.com/2019/12/blairathol17yearold-batch2thatboutique-ywhiskycompany.jpg,"The Blair Athol distillery resides happily in the highlands, producing whisky for a number of blended whisky, one of the most notable being Bell’s. However, should you get a chance to get your hands on some of their single malt, do so – it’s tasty stuff. Wouldn’t you know it, we have a bottling of Blair Athol single malt! We’re good like that. While we’re good at bottling whisky, the chap on the label of our Blair Athol is good at shaping his topiary. Everyone has their calling in life, whether it’s whisky bottling, shrub clipping, bell ringing or a fourth activity.","Door #5 in That Boutique-Y Whisky Company’s 2019 Advent Calendar is this 21 year old Blair Athol expression, batch #5.This post was sponsored by That Boutique-Y Whisky Company by provision of their 2019 Advent Calendar.My tasting notes:Appearance: Sauternes gold (8/20), almost stationary, medium-fine tears and thin legs.Nose: Fruity, waxy and dusty, golden raisins, apples, fresh, red and also a little fermented scrumpy apple, golden syrup and a touch of cinnamon, rich apple pie, buttery and biscuity shortcrust pastry cereal notesTaste: Clearer on the palate, golden syrup sweetness, apple juice, a touch of citrus zest, orange and lemon, possibly even grapefruits, becomes chewy, quite thick and full-bodied on the palate, more golden raisins, a white pepper and cinnamon dry white oak spice builds slightly then subsides into more mouth-watering honeyed sweetness,Finish: Long, zesty and peppery spices dry oak and shortbread, buttery with a touch of salt perhaps.", null
"Whyte & Mackay 50 Years Old 175th Anniversary (44.6%, OB, 1,500 Bottles, 2019)", undisclosed,https://thewhiskyphiles.com/2019/12/05/whyte-mackay-50-years-old-175th-anniversary/, 50 Years Old,Scotch, 44.6%,https://thewhiskyphiles.files.wordpress.com/2019/12/whyte-and-mackay-50-year-old-box.jpg,"The Glasgow-based blender will give away 1,500 bottles of its Whyte & Mackay Rare 50 Year Old, created to mark the company’s 175th anniversary, as part of a promotional competition. The company said that rather than sell the whisky through retailers, it intended to give the bottles away ‘to thank fans for their loyalty’. Whyte & Mackay Rare 50 Year Old has been matured in a combination of ex-Bourbon barrels, Matusalem oloroso Sherry butts, one Tawny Port pipe and 30-year-old Apostoles Sherry butts. Bottled at 44.6% abv, the whisky is said to contain notes of ‘macerated plums and Manuka honey, along with sticky toffee pudding’.To enter, participants will need to purchase a promotional 70cl or one-litre bottle of Whyte & Mackay blended Scotch, available from retailers across the UK, and enter the bottle’s unique code into the brand’s website. The competition is open from now until 31 December, with prizes drawn on a monthly basis.Ruairi Perry, head of blended whisky brands at Whyte & Mackay, said: ‘We’ve been making award winning whisky since 1844 and this expression is, by far, the most complex and amazing blend we’ve ever bottled. ‘It’s extremely rare to find a 50-year-old blended whisky of this calibre – it’s only available to shoppers that enter the competition.’","Dram #5 of the 2019 #WhyteChristmas twitter tasting from Whyte & Mackay and hosted by Steve @thewhiskywireA 50 year old blend bottled to celebrate Whyte & Mackay’s 175th anniversaryMy tasting notes:Appearance: Dark amber brown (17/20), slow, fine tears, bead and taper.Nose: Musty and slightly dusty dunnage warehouse, nutty, walnut, cherry cola bottles, tobacco leaf, fruity rancio, dark, dark chocolate and coffee grounds, sweet and rummy molasses – this is a cigar in a comfy leather armchair by the fire whilst being served figgy pudding covered in dark chocolate sauce!Taste: Blackcurrant and bramble cordial – undiluted, plum jam, maraschino cherries, raisins, dates, figs, candied walnuts, brazil nut, espresso coffee and dark chocolate, so sweet for its age, musty leather bound books on mahogany bookshelvesFinish: Long, sweet, woody, dark chocolate, red and black fruits, eventually some woody and herbal tamarind and cardamom", £priceless
"Tamnavulin 18 Years Old 2000 Vintage (45%, OB, 2019)", Tamnavulin distillery,https://thewhiskyphiles.com/2019/12/05/tamnavulin-2000-vintage/, 18 Years Old,Scotch, 45%,https://thewhiskyphiles.files.wordpress.com/2019/12/tamnavulin-2000.jpg,"Despite the distillery’s closure between 1995 and 2007, for a brief five weeks in the spring of 2000 the stills were relit and this Tamnavulin single malt was made. Matured in a combination of ex-bourbon and Amoroso sherry casks for 18 years before being bottled in 2019 for the distillery’s Vintage Collection.Matured in a special assemblage of First Fill Bourbon Barrels, 30 Year Old Oloroso Sherry, Matusalem & Aged Oloroso Amoroso Sherry casks for a total of 18 years.Official tasting notes:Colour Golden.Nose Hints of honey, creamy caramel, tropical fruits and a touch of cinnamon.PaletSweet, warm flavours of toffee apple, Madagascan vanilla, hazlenuts and butterscotch candy.","Dram #4 of the 2019 #WhyteChristmas twitter tasting from Whyte & Mackay and hosted by Steve @thewhiskywireDistilled in Tamnavulin in 2000 during a brief opening period more than likely for a maintenance period to check the equipment. This parcel of whisky has seen a variety of cask types including Matusalem sherry favoured by Whyte & Mackay’s Master Blender Richard Paterson. The result forms part of Tamnavulin’s impressive vintage range of single malts.My tasting notes:Appearance: Full amber gold (10/20), slow medium tears and fine legsNose: Fruity and full, red fruits, plums, berries, raisins, raspberry ripple ice cream topped with chopped nuts and cinnamon, oak wood and milk chocolateTaste: Medium-bodied. Subtler fruits on the palate, silky, plum and raspberry jam or coulis, almond and brazil nut brittle, earthy vanilla pod, banoffee pie and raspberry ripple ice cream.Finish: Medium-short, dark chocolate with honey and raspberry centres.", £120 available from The Whisky Exchange
