酒名,酒廠,url,年分,產地,酒精度,照片url,內容,評論,價錢
"Paul John Edited (46%, OB, 2018)",  Paul John distillery,https://thewhiskyphiles.com/2018/08/08/paul-john-edited/,null,India, 46%,https://thewhiskyphiles.files.wordpress.com/2018/08/paul-john-edited-whisky.jpg,"https://pauljohnwhisky.com/en/singlemalt/brillianceEdited is for the extraordinary. We poured forth all our mastery into crafting this Single Malt. The hint of peat has been skilfully created from discreetly chosen cask profiles. All to delight the true whisky connoisseur.Hear the sea off Goa tell its own stories, unedited.Official tasting notes:Colour: Amber gold.Nose: Honey and cocoa are laced with a hint of smokiness and a shot of espresso. A deeper whiff reveals fruity fragrances.Palate: The grassy flavours of barley show up first, but gently make way for subtle peat notes. They slowly dissolve and pave the way for a rush of mint and mocha.Finish: The finish is long and drawn out. You can sense a hint of spice and chocolate mint as it ends on gentle peat notes.Pairing: The hints of peat and chocolate mint in this Single Malt are perfect with a mildly spiced lamb stew, or even dark chocolate.","Revisited during Livingston Whisky Club Paul John Tasting hosted by their brand ambassador Shilton Almeida on 3rd August 2018. Dram #3 was this Edited expression from their Flagship range.For their Peated expression Paul John decided to import peat from both Islay and Highland regions of Scotland – used separately to kiln dry either Islay-peated or Highland-peated Himalayan 6 row barley, distilled and matured separately. This Edited expression is made by marrying together unpeated (i.e. Brilliance) stock with 35 ppm Highland-peated or Islay-peated stock at a ratio 3:1 to produce whisky of ~ 10 ppm in the bottle i.e. ‘lightly-peated’. All matured in American oak ex-bourbon casks for around 5-6 years.My tasting notes:Appearance: Orange gold (10/20), medium-large tears and medium legs.Nose: Toffee sweet, slightly peaty, reminscent of cigarette smoke, quite dry smoke with mossy and menthol elements, a little grassy or heathery, cereal barley malt.Taste: Nutty, marzipan, herbal and menthol, highland-peat like or as someone nailed it ‘Highland Park’ like, grassy, heather, barley malt, earthy mint leaves and mid-dark chocolate.Finish: Long, reflux and spirity due to the peat influence herbal and menthol-like.", £38.83
"Paul John Classic Select Cask (55.2%, OB, 2018)",  Paul John distillery,https://thewhiskyphiles.com/2018/08/08/paul-john-classic-select-cask-55-2/,null,India, 55.2%,https://thewhiskyphiles.files.wordpress.com/2018/08/paul-john-classic-select-cask-whisky.jpg,"Explore tropical Goa in every sip of the Select Cask Classic. The lush freshness of this Single Malt envelops you from the very beginning. To give you this experience, we’ve matured it in selectively chosen cask profiles and bottled it without chill filtration, at cask strength. Relish the tropical rush, Goan style.Official tasting notes:Colour: Rich amber.Nose: Fruity, malty aromas are intertwined with honey. A hint of bourbon teases your senses.Palate: With the very first sip, flavours of malted barley greet you. A heady mix of bourbon and manuka honey-liquorice makes for an attractive spine. And while you relish this experience, the unexpected flavour of toasted honeycomb takes you by surprise.Finish: This Single Malt has an absolutely elegant finish, with juicy Demerara tones ensuring a soft, friendly finish.Pairing: The spices from the oak and the mellowness of this elegant Indian classic are a perfect match for smoked salmon, ham or a sinful chocolate soufflé.","Revisited during Livingston Whisky Club Paul John Tasting hosted by their brand ambassador Shilton Almeida on 3rd August 2018.Dram #2 was this Classic Select Cask expression from their Flagship range. Produced in the same way as Brilliance using unpeated 6-row barley and matured in American oak ex-Bourbon casks, batches of around 50 casks are identified for their superior maturation quality and married together, remaining at cask strength for bottling. The minimum age is around 6 years old, and batches (noted by number on the bottle) have been progressively using older stock as it becomes available. Some of the casks used will have been matured in climate-controlled underground cellars, which bestow a more fruity nature to the whisky.My tasting notes:Appearance: Dark bronze (11/20), medium-large tears and long legs.Nose: A little solventy spirit and esters initially develop into rich and tropical fruits, pineapple fritters, banana, dried mango pieces, cereal malt and honey & vanilla sweetness of the brilliance are still present.Taste: Sweet and smooth, almost liqueur like, barley malt, tropical fruit; pineapple, banana, mango, drier and creamier on the palate than the Brilliance expression, fudge, soft toffee or Scottish tablet, sugary mixed fruit paste, membrillo or creamed Quince paste perhaps?Finish: Medium-long, slightly sour, some pepper spice and a prickle of heat, sweet tropical fruits.", £55.96
"Paul John Brilliance (46%, OB, 2018)",  Paul John distillery,https://thewhiskyphiles.com/2018/08/08/paul-john-brilliance-2018/,null,India, 46%,https://thewhiskyphiles.files.wordpress.com/2014/12/paul-john-brilliance-whisky.jpg,"https://pauljohnwhisky.com/en/singlemalt/brillianceAll the brilliance of Goa is bottled up in this Single Malt. Its sparkling hues are reminiscent of sun-kissed beaches. The six-row barley for this whisky comes from the foothills of the Himalayas. Brilliance is matured in bourbon casks, to give you absolute sensory delight.It couldn’t gather more brilliance than this!Official tasting notes:Colour: Sparkling copper.Nose: The  Demerara sugars give off a whiff of sweet fragrances, with a hint of cinnamon, dash of honey and faint spices.Palate: Sweet and spice and all things nice, make this Single Malt. The honey-like smoothness is offset by the crunchy-bar-like crispness. Somewhere, there is also a tinge of cocoa.Finish: Brilliance has a smooth and beautifully relaxed finish, with a hint of mild spices and deep intense vanilla.Pairing: With its rich accents of vanilla and subtle hints of spice, this Single Malt is the ideal accompaniment to luscious fruit pies and Indian grilled meat dishes.","Revisited during Livingston Whisky Club Paul John Tasting hosted by their brand ambassador Shilton Almeida on 3rd August 2018.Dram #1 was this Brilliance expression from their Flagship range.Made from 6 row barley grown in the Himalayan foothills, distilled and matured in Goa, India where the climate results in quicker maturation and greater loss by evaporation (around 10% compared to 2% in Scotland). Shilton likened this to approximately 4x faster maturation, this Brilliance edition is ~ 4 years old minimum (or 16 in ‘Scotch years’).My tasting notes:Appearance: Full gold (10/20), medium tears leave long fine legs.Nose: Sweet, cereal malted barley, honey and slightly earthy, with spices such as cinnamon, cumin and saffron.Taste: Oily and mouthcoating, barley malt, husky and gristy cereal, caramelised sugar, honey, highland toffee some green oak wood.Finish: Short, spiced honey and dry oak.", £34.96
"Hicks & Healey 8 Year Old Cornish Single Malt (42.5%, OB, 2016)", Healey’s Cyder Farm,https://thewhiskyphiles.com/2017/12/13/hicks-healey-8-year-cornish-old-single-malt-42-5-hicks-healey/,null,England, 42.5%,https://thewhiskyphiles.files.wordpress.com/2017/12/hicks-healeys-8yo.jpg?w=1200,"The culmination of an idea forged from the perfect partnership of expertise in brewing and innovation in distillation, our single malt Classic English Whiskey is a rare and sought-after spirit. Spice, honey and barley notes unite with hints of cocoa, caramel and delicate fruits, all rounded off with smooth vanilla. A true taste of excellence.This has been made in Cornwall with a joint partnership between St Austell Brewery and Healeys Cyder farm. St Austell brewery used the finest Maris Otter Cornish barley malted at their brewery. It is then distilled and matured by Healeys to create this Cornish Whiskey.","Producers of the first whisky out of Cornwall for over 300 years, they have produced a 7 year old (2004-2011) and their first 10 year old was released in 2013.This 8 year old single malt was released 2016 not to be confused with an 8 year old blended whisky also released by them recently.My tasting notes:Appearance: Light amber gold (9/20), slow forming medium-fine tears taper to long fine legsNose: Sweet, waxy and woody, slightly spiced and spirity, vanilla icing, gristly Malt, banana, pear, apple, vanilla custard, coloured pencils & shavingsTaste: Vanilla custard, honey, fruity, apple, pear, banana, slightly acidic/citric lemon & lime note, Barley, white pepper, custard cream biscuits, rhubarb and custard sweeties, light caramel, Portuguese custard tartsFinish: Medium, foam banana sweeties, lime creams, light toffee and butterscotch", £58.99
"Armorik Single Cask 8048 (53%, La Maison Du Whisky, 2015)", Distillerie Warenghem,https://thewhiskyphiles.com/2017/10/09/armorik-single-cask-8048-53-la-maison-du-whisky/,null,France, 53%,https://thewhiskyphiles.files.wordpress.com/2017/10/armorik-sc-8048.jpg,":Armorik Single Cask 53%This whisky has no hesitation asserting its identity by setting off on a journey through its native land of Brittany. Its aromatic and gustatory palette is best described with adjectives such as complex, powerful, tumultuous and uncompromising. It is also generous, putting its heart and soul into taking us on an adven – ture to explore every facet of its personality, leaving no stone unturned.Single cask #8048 – Vinho Cask Limited edition of 320 bottles LMDW world exclusive Profile: chocolate, vanilla. The palate lingers with herbaceous (green malt, mint) and mineral (candied liquorice, tar) notes.",":Thanks to Franck at La Cave du Cobalt for scoring a bottle of this single cask Armorik bottled for LMDW at a discounted price of €61.75. Having tried their standard offerings I was always keen on finding more – which is not so easy this side of the English Channel. This expression was distilled in 2011 and matured until 2015 in a Vinho Barrique before bottling for LMDW.Appearance:Blood orange/red (14/20), fine tears, fine ethereal legsNose:Floral orange blossom, spiced cinnamon and sweet, mixed fruit/fruit punch, berry medley, blueberry (noted for its unusual/rare appearance in my taste notes!) orange juice, ground white pepper, honey, golden syrup, strawberry.Taste:Similar to the nose, mid-sweet and moves around a bit on the palate, peach fruit but also savoury – a little peach skin too, mixed berries, strawberry, blueberry, orange, much spicier than the nose, pepper, cinnamon and ginger all feature with sweet a mint-like flavour that had me thinking of peppermints but settling on mint imperial sweeties, some cereal barley, vanilla and tannic oak also feature.Finish:Medium-long, peppermint mint imperials, herbal and tannic tea/oak and spiced honey", €95.00
"Amrut Naarangi (50%, OB, 2015)", Amrut Distillery,https://thewhiskyphiles.com/2017/09/20/amrut-naarangi-50-amrut/,null,India, 50%,https://thewhiskyphiles.files.wordpress.com/2017/09/amrut-naarangi-whisky.jpg,":Amrut NaarangiAmrut Naarangi the latest offering from Amrut, the ‘Naarangi’ derives its name from the Hindi word, Naarangi which means “orange.” It is the only single malt whisky ever produced in the world to have expressions of orange, which brings forth a new level of experimentation to the malt world.Tasting Notes :Nose: A tug of war between Suet Pudding and dried figs with moderate teasing of orangey citrus. With time, more dried fruits evolve and is a stunner.Taste: Viscous, full bodied like a syrup transcending to salt and sweet akin to orange influence and is a joy.Finish: Slightly dry and one can neglect it. The finish is moderately sweet and a loud dance of orange on the finale.",":One of the novelties of ‘world’ whisky is that it is not defined or tied to the specific regulations that single malt scotch or US bourbon must adhere to. This allows a great variety of experimentation to take place – some of which works and some of which doesn’t. This particular expression from Amrut was matured for 3 years then finished in an ex-Oloroso sherry cask that had been conditioned with wine and orange peels for several (3) years, where the whisky spent a further 3 years. So we have a 6 year old Amrut that has spent 3 years finishing in a ex-sherry/wine/orange peel cask. Simples.Appearance:Dark copper orange amber (13/20) quick large tears leave medium legsNose:Sweet and syrupy and slightly spiced, figs, candied orange peel, feu orange car air freshener, sweet putty or play dough, cloying, golden syrup, blossom; honeysuckleTaste:Liqueur- or brandy-like, smooth and sweet, blossom, fruity; apricot, banana, peach, white pepper gives a prickly and spirit spice, orange barley sugars, a little malty barley/cereal and Cointreau orange liqueurFinish:Long, slightly drying and sticky sweetness like a baked honey orange glaze, dry powdery spices also persist", £sold out
"The ONE Limited Edition Tawny Port Cask Finish (40%, OB, 2017)", null,https://thewhiskyphiles.com/2017/07/10/the-one-limited-edition-tawny-port-cask-finish-40-the-lakes-distillery/,null,England, 40%,https://thewhiskyphiles.files.wordpress.com/2016/11/the-one-limited-edition-tawny-port-cask-finish-whisky.jpg,":The ONE Limited Edition Tawny Port Cask Finish This is a very special expression of The ONE, and is a limited edition of only 3,740 bottles.IngredientsThe finest aged whiskies from around the British Isles, sourced by our Master Distiller.ProcessWhiskies of outstanding character are expertly blended to create a unique combination of flavours that reflect the passion, diversity and craftsmanship inherent across our island nations.  These have then been married together before being put into Tawny Port casks, carefully crafted from French oak. They have been used to season port between 10 and 15 years old, produced from grapes grown in the Cima Corgo area of the Douro, and have then been used to ‘finish’ The ONE, enhancing this unique whisky even further with aromas of nuts, dried fruits and orange peel.EnjoyNeat, or add a drop of water to release the subtle flavours and aromas of this outstanding whisky.Tasting Notes:Golden syrup, sweet, nutty, hints of spice, fruit compote, slightly smoky.",":Another Limited Edition cask finish of The One blend, released November 2016, this expression was finished in Tawny Port seasoned casksAppearance:Copper with ruby highlights (11/20), medium-large oily tears leave long medium-fine legsNose:Heady and sweet boiling sugar and jam-making, fruits, malt and a faint hint of smoke, dehydrated raspberries, dusty with a hint of cinnamon powdered spice, brioche, jam tarts, a hint sulphuryTaste:A delicious combination of strawberry jam and black pepper spice, vanilla custard, a hint of sulphur, plum sauce, damson jam, malty and slightly oily/buttery, creamy with a hint of smoke and oak tannins.Finish:Long, jammy red fruits & tannic tea", £39.95
"The ONE Limited Edition Pedro Ximenéz Cask Finish (40%, OB, 2017)", null,https://thewhiskyphiles.com/2017/07/10/the-one-limited-edition-pedro-ximenez-cask-finish-40-the-lakes-distillery/,null,England, 40%,https://thewhiskyphiles.files.wordpress.com/2017/06/the-one-limited-edition-pedro-ximenez-cask-finish-whisky.jpg,":The ONE Limited Edition Pedro Ximenéz Cask FinishThis is a very special expression of The ONE, and is a limited edition of only 5,252 bottles.IngredientsThe finest aged whiskies from around the British Isles, sourced by our Master Distiller.ProcessWhiskies of outstanding character are expertly blended to create a unique combination of flavours that reflect the passion, diversity and craftsmanship inherent across our island nations.  These have then been married together before being put into Pedro Ximenez Sherry hogsheads, carefully crafted in Spain from European oak. These PX hogsheads have then been seasoned with sweet, dark sherry for a period of time, before being used to add a new layer of complexity to our unique whisky, The ONE.EnjoyNeat, or add a drop of water to release the subtle flavours and aromas of this outstanding whisky.Tasting Notes: Dried fruits with hints of fresh ginger, toffee, nutmeg and gentle smoke. The palate is smooth and creamy with notes of vanilla, sun-dried raisins, nutmeg and wood smoke. ",":Recently released by The Lakes Distillery is another Limited Edition Cask Finish variant of their popular blended British whisky The ONE which we reviewed here back in 2014. I remember being reasonably impressed with this blend as it incorporated whiskies sourced from all over the British Isles and flavours from each region could be discerned. For this expression they have taken this blend and matured it further in PX seasoned casks.Appearance:Dark copper gold with ruby highlights (11/20) medium-large tears, medium legsNose:Musty and nutty, vanilla, smoked almonds, dried fruits; raisin, damson, berries, a little cream and a sprinkling of smoked sea salt complete a simple nose.Taste:Light biscuit/cereal grain, sweet honey, oaty flapjacks, nutty; almond, hazelnut, dried fruits, a hint of shellfish; scallop or oyster, smoked, sweet and briny, chewing tobacco or tobacco leaf, ozone and a faint hint of tyre smoke/sulphur/burnt rubberFinish:Medium, raspberry ripple ice-cream topped with smoked crushed almonds", £39.95
"﻿Mackmyra Svensk Rok (46.1%, OB, 2013)",null,https://thewhiskyphiles.com/2017/06/08/%ef%bb%bfmackmyra-svensk-rok-46-1-mackmyra/,null,Sweden, 46.1%,https://thewhiskyphiles.files.wordpress.com/2017/06/mackmyra-svensk-rok-swedish-smoke-whisky.jpg,":Mackmyra Svensk RokIn Sweden we have used juniper to season our food for generations. Now you can enjoy the timeless flavor in a golden form. The aroma is slightly smoky and spicy, with a much smokier flavor and peaty juniper notes. Together, the flavors unites in a quite unique Swedish flavor.Swedish Smoke is the only smoky single malt whisky made on Swedish ingredients only.Nose:The nose is slightly smoky and spicy with aromas of peat, juniper, vanilla, caramel, citrus, pears and raisins. Spicy oak notes such as toasted bread and anise.Taste:Smokier than the nose with smoky, peaty, juniper notes. Dry, oaky aromas found with light tobacco leaves and herbs. A slight saltiness with minerals, anise and green fruits.Finish:Slightly dry and smoky with notes of oak, salt and herbs.",":Dram #5 from the 2017 #WorldWhiskyDay Worldwide Whiskies tasting set from The Dram Team. Svensk Rok has a smoky character from both peat and juniper wood and has been matured in American oak, Swedish Oak, ex-bourbon and casks saturated with Oloroso to form a uniquely Swedish smoky expression.Appearance:light gold (3/20)Nose:Dusty peaty icing sugar, vanilla, machine oil & jelly totsTaste:Vanilla, smoke, ash, a little ozone, earthy and meaty with a dash of lime juiceFinish:Dark chocolate, beech-smoked ham, a little pepper and tannin, delicious", £48.73
"The Norfolk Farmers (40%, English Whisky Co., 2016)", St George’s Distillery,https://thewhiskyphiles.com/2017/05/28/the-norfolk-farmers-40-english-whisky-co/,null,England, 45%,https://thewhiskyphiles.files.wordpress.com/2017/05/the-norfolk-farmers-whisky.jpg,":The Norfolk – Farmers. Single Grain Whisky. This is a very unique and special whisky, made from 8 different grains.  A totally new product from St Georges.  It is officially known as a Single Grain Whisky.  The Norfolk carries a bowler hat as it’s main label image – this is because the bowler hat was invented in Norfolk!Nose:All spice, cocoa and coffee grounds. Rich sweet and buttery. Slightly caramelised like a tarte tatin. Toffee, plums and dark cherries.Taste:Rich and dry; again with cocoa and coffee. Spicy and oaky with notes of buttery popcorn. The plums and dark cherries come through on the palate. Slightly leathery with a long dry, spicy finish.",":Dram #3 from the 2017 #WorldWhiskyDay Worldwide Whiskies tasting set from The Dram Team. Distilled from 8 different grains at St. George’s Distillery in Norfolk, making for a rather complex grain whisky presented at 79° English proof (or 45% ABV)Appearance:Champagne gold (5/20) numerous slow-forming medium and oily tears leave fine legsNose:Pears, dusty and buttery cereals, shortbread, Danish butter cookies, red berry fruit, plum or cranberryTaste:Buttery cereals, shortbread, Danish butter cookies, red berries, white chocolate buttons and white pepperFinish:Long, dry, leathery and spicy rye", £45.77
"Starward New World Malt Whisky (40%, OB, 2017)", New World Whisky Distillery,https://thewhiskyphiles.com/2017/05/20/starward-new-world-malt-whisky-40-new-world/,null,Australia, 43%,https://thewhiskyphiles.files.wordpress.com/2017/05/starward-new-world-malt-whisky.jpg,":Matured solely in Australian red wine barrels, this single malt represents a unique integration of our local barley, climate and innovative approach to producing whisky.Balanced aromas of raisins, bananas and a touch of balsamic lead to clove, toffee and nougat. The palate welcomes the arrival of red berries, hints of cinnamon and a variety of savoury and spice driven secondary notes. A long, dry and tannic finish guides a strong linear reach through the palate, balancing a generous roundness and oiliness of the spirit.",":Dram #1 from the 2017 #WorldWhiskyDay Worldwide Whiskies tasting set from The Dram Team. Distilled at New World Whisky Distillery in Melbourne this is our first Australian whisky that doesn’t hail from Tasmania. Not only using local ingredients this Starward single malt is matured in ex-Australian Apera (fortified wine similar to sherry) wine casks.Appearance:Amber gold (8/20) medium legs and medium-sized tearsNose:Foam bananas perfumed and fruity, apple, pear, sweet runny honey, vanilla buttercream icing, toffee/caramel, malty cereal barley, ginger, citric lemon peelTaste:Polish or varnish, popcorn or bubblegum, some biscuity cereal malt, citrus lemon oil, fruity berries, cherry lips, cinnamon gobstoppers (fireballs!), gingerbread, pecan, nutmegFinish:Medium length, toffee, toasted coconut, cinnamon, nutmeg, toasted oak", £46.00
"Michel Couvreur Candid (49%, Michel Couvreur)", Scotland,https://thewhiskyphiles.com/2017/05/12/michel-couvreur-candid-49-michel-couvreur/,null,France, 49%,https://thewhiskyphiles.files.wordpress.com/2017/05/michel-couvreur-candid-malt-whisky.jpg,":In the 1950’s Michel Couvreur, originally from Belgium, landed in Burgundy and made and marketed wine there. He took frequent trips to England and Scotland where he sold his wine, but was particularly drawn to Scotland for the fabulous fishing and hunting. Eventually he moved to England in 1956, then to Scotland in 1964 where he became involved in the production process of whisky – from the selection of the most ancient strains of cereals to employing extremely rare sherry casks. It became his dream to pursue the passion he had for making a unique Scotch Whisky. Unfortunately times were changing in the whisky production and the old methods were being replaced by new cheaper ones. The old sherry casks traditionally used were replaced by steel or plastic. Michel decided to return to France in the 70’s to be nearer to where the sherry casks originate and he dug his own cellar in the hillsides of Bouze-les-Beaune. Here, about midway between the Andalusian vineyards and the Scottish Highlands, Michel Couvreur matures his Whiskies in these rare sherry casks (Pedro Ximenez and/or Palomino) to produce an exceptional whisky until he passed away in August 2013. Since then his long-time employee Jean-Arnaud Frantzen and son-in-law Cyril have continued his tradition.This blended malt from Michel Couvreur, made from Scottish whisky which is aged in cellars in Burgundy using Sherry oak casks. The Candid expression is buttery and rich, with plenty of Sherry oak influence – think sun dried raisins and hints of almond oil – with touches of peat running though it.",":Michel Couvreuer maturation cellar in Burgundy, France have been producing some interesting expressions for quite some time. Unfortunately these whiskies have not been the easiest to obtain in the UK and now may fall foul of recent changes in the scotch whisky regulations which now demand Scotch whisky is also bottled in Scotland. That aside lets not detract from the wonderful work being performed here with blended scotch whisky interred into some wonderful sherry casks and matured in a traditional Burgundy wine cellar. I have seen plenty of bottles on sale in France and more recently wider distribution within the UK.Colour:Copper bronze 13/20, fine tears, ultra fine legsNose:Tobacco leather, fruity, date, figs, red fruits, plum, cigar boxes, nutty walnut, chestnut & almonds, lightly peated, radiator heat, iron/copper filings metallic, black cherry, old runner tyresTaste:Tobacco leaf, cigars, molasses, dates, damson, plum, black cherry jam, iron filings, peaty ashen smoke light malty honeyed gristy, spiced candied peel, raisins sultanas dried fruits/fruitcake, demerara sugarFinish:Long spiced tannic and nutty dried fruits, wispy smoke, slight waxiness like polished beeswax candle", £117.33
"The English Whisky Co. Chapter 16 (46%, OB, 1178 Bottles, 2014)", St. George’s Distillery,https://thewhiskyphiles.com/2017/05/03/chapter-16-46-english-whisky-co/,null,England, 46%,https://thewhiskyphiles.files.wordpress.com/2017/05/english-whisky-co-chapter-16.jpg,":Chapter 16 – Peated, Sherry Cask English WhiskyOur first release of a peated, sherry cask. This initial release has very light smoke but all the classic flavour and aroma you would expect from a sherry cask.NoseI have never been in one, but what I would imagine the reading room of an old fashioned gentlemen’s club to smell like. Old books, soft warm leather, coffee grounds, bitter chocolate, soft aroma’s of cigar smoke. Hints of mint and walnuts. Rich fruits, think ripe dates and sticky prunes.PalateDry, the coffee grounds are there along with the chocolate. Very soft, rich and oily. Light smoke and again the sticky prunes and dates come through. Hints of toffee and ginger spice. There must be a joke here somewhere about having a bit of ginger spice in your mouth but I’ll leave that to others!",":Celebrating St George’s Day on 23rd April and our recent publication focussed on English Whisky I fished around in the back of our whisky archive to find something fitting. Out I pulled this bottle of amazing hue, promising some wonderful sherried delight and a little surprise also!Colour:Dark umbruous or autumnal russet brown (15/20), slow-moving fine tears leave ultra-fine legsNose:Sherry! Rich and full, leathery and tannic, toffee, walnut, cocoa powder, dark chocolate and coffee beans/grounds, slight hint of sulphur like spare bicycle innertubes, sweet sun-dried raisins, fig, date, molasses, cola or more specifically cherry cola, fermented ginger root, marmalade on rye or brown bread toast, malt loaf/Soreen, fruity maraschino cherries, red grapes, red berries and smoke!Taste:Smooth but full-bodied, sherry forward but with a lightness of spirit (I called to mind some young heavily sherried Kilchoman), toffee, dried fruits, tannic leather & tea, cinnamon and ginger woody spices, cola, dates, dried fig jam, light milled cereal barley flour, slightly floral, coffee grounds, dark chocolate and cigar smoke.Finish:Long, spiced and tannic, fruitcake or loaf, (drier), dried fruits fig and raisin, slightly drying, wisps of smoke.", £49.99
"Crown Royal Northern Harvest Rye (45%, OB, 2016)", Crown Royal (Gimli) Distillery,https://thewhiskyphiles.com/2017/01/31/crown-royal-northern-harvest-rye-45-crown-royal/,null,Canada, 45%,https://thewhiskyphiles.files.wordpress.com/2017/01/crown-royal-northern-harvest-rye.jpg,":Crown Royal Northern Harvest Rye combines the distinctive flavor of Canadian rye grain with the unmistakable smoothness of Crown Royal for a truly exceptional Canadian whisky.Crown Royal Northern Harvest Rye is the first Canadian Whisky to earn World Whisky of the Year in Jim Murray’s Annual Whisky Bible 2016.NoseBaking spices, cereal, light wood spicesPalateGentle oak note, rich butterscotch, spiced vanilla, develops into soft peppery notesFinishSmooth and creamy",":Crown Royal has long been famed as producers of popular and drinkable Canadian Whisky (a Canadian flatmate introduced me to this decades ago (early 2000’s?) as his parents brought some over whenever they travelled as it was unheard/unobtainable of here in the UK), however this expression shot into the limelight when Jim Murray announced it as supreme winner of best whisky ever in 2016. Later it was conceded that the very specific batch JM may have sampled had long since been sold/drank and no longer available to verify what it was he found in this whisky – later still he claims he predicted Canadian whisky was going to hit the big time soon which he single-handedly proved the truth of his prophecy by awarding it whisky of the year…Anyway scrambling ensued for the handful of bottles to reach UK shores and priced hiked from sensible (£25-£35) to ridiculous >£150. At the time Richard from Adventures In Whiskyland was visiting home back in California and walking past pallets piled high with this expression in the liquor store for ~ $25 a pop wondering what all the fuss was about – thus a sample reached my inbox. Read their review here.No age declaration, batch produced/bottled – potential variability? Canadian Rye whisky contains ~ 90% Rye (remainder corn potentially or malted barley?)Colour:Bright/full amber gold (11/20), medium tears, slow-moving leave medium-fine legsNose:Vanilla spice and beeswax wood polish, subtle, mealy/cereal, butterscotch, toffee, caramel sauce, baked apple and cinnamon.Taste:Brown sugar, butterscotch, wood polish, crème brulee, brown paper bags, cinnamon, tannic oak wood, nutmeg, clove, butterscotch cookies, foam banana sweeties/banana milkshakeFinish:Medium, spiced, thin and tannic oak & spice", £53.99 from Drink Supermarket
"Amrut Portonova (62.1%, OB, 2016)", Amrut Distillery,https://thewhiskyphiles.com/2017/01/11/amrut-portonova-62-1-amrut/,null,India, 62.1%,https://thewhiskyphiles.files.wordpress.com/2017/01/amrut-portonova-whisky.jpg,":More woody experimentation from the folks at Amrut, maturing the Portonova first in a combination of new american oak and ex-bourbon barrels, then moving it to refill port pipes and then back into ex-bourbon casks. It combines the traditional vanilla and coconut flavours with the rich fruit you’d expect from a port cask for an interesting mix.Tasting Note :NOSE : A Thick pudding of a nose; fruit and caramel have merged into one slightly over-oaked soup; burnt apple pieTASTE : This is essentially a port pipe sandwich…. and it shows. The spicy, jammy fruit is interwoven through any amount of caramel while the oaky saltiness gets the taste buds both salivating and puckering until you run dryFinish : Long, massive oak with quite evident traces of the virgin barrels now detectable. And more of a cocoa hue as it progresses. At last some muscovado sugars arrive to supplant the berry fruits",":Amrut aged in all sorts of casks but most importantly a little time spent in Port pipes where at least some of the colour and flavour may derive. Presented at cask strength – due to the climate in India maturation of whisky often results in a lot of evaporation and also due to the differential loss of alcohol and water into the atmosphere ABV may either increase or decrease! It also matures a lot quicker than Scotch due to the large temperature changes both daily and seasonally.Colour:Umbrous golden brown with a ruby red highlight (12/20) quick medium-sized tears leave finer legsNose:Spiced, black & szechuan pepper, allspice, cocoa powder, toffee, molasses, bourbon-like (possibly the virgin oak cask influence?), jammy red fruits and black fruit jelly, banana and coconut, orange oil/essence and zestTaste:Jammy fruits, redcurrant jelly, chocolate/mocha coffee, raisin, fudge, toffee, bourbon biscuits. With a little water it becomes spicy and with more (finally) creamy toffee and vanilla, banana and light gingerbreadFinish:Long, wine gum sweeties, fruity", £84.97
"Mackmyra Blomstertid (46.1%, OB, 2016)", Mackmyra Distillery,https://thewhiskyphiles.com/2016/05/03/mackmyra-blomstertid/,null,Sweden, 46.1%,https://thewhiskyphiles.files.wordpress.com/2016/05/mackmyra-blomstertid.jpg?w=1022,":Mackmyra Blomstertid is a single malt whisky in limited edition with berry and spicy notes. Around a third of the casks used in Blomstertid has previously aged cherry wine, wich in turn gives the whisky notes of cherry both in character and color.NoseGently oaky with wonderful notes of berries, fruit, flowers, citrus and ginger. A more spicy oak is found along with herbs like anise and tobacco leafs.TasteFruity with taste of berries. A well balanced oak- and fruitiness marries with cherries, sweet raisins and vanilla fudge. The texture is medium thick.After TasteDry oak and soft notes of berriesVolume: 70 cl Alc. /vol: 46,1 % vol.Master Blender: Angela D’OrazioCasks: Ex-bourbon casks saturated w. cherry wine American oak casks (New and 1st fill) Oloroso wine casks Pedro Ximenez casks",":Sampled at Meet The Blenders 2016, far and away my biggest disappointment at this years #MeetTheBlenders at The Scotch Whisky Experience was being unable to catch up with the effervescent Master Blender from Mackmyra Distillery; Angela D’Orazio as she had been called away to attend a meeting with the King of Sweden! Thankfully this was eased by some delicious Mackmyra Blomstertid deftly poured by my good friend Crystal Coverdale.Colour:Red amber with copper highlights (8/20) medium-fine tears and legsNose:Floral cherry blossom, honey, golden syrup, malty cereal barley, pink berry fruits, plum, strawberry, raspberry lemonade, thyme, toffee oak wood, nutmegTaste:Refreshingly fruity, cherries and berries, bramble jam, only mid-sweet on the palate and full of malty cereal barley so more like a flavoured whisky than a liqueur, full of soft and gentle notes, candy floss, marshmallows, vanilla fudge, rum and raisin ice-creamFinish:Short but moreish, the lack of sweetness added to the enjoyment", €68.50
